ISO3,country,adm1_name,adm2_name,mkt_name,lat,lon,geo_id,price_date,year,month,currency,components,start_dense_data,last_survey_point,data_coverage,data_coverage_recent,index_confidence_score,spatially_interpolated,beans,cassava,cassava_fao,groundnuts,maize,rice,o_beans,h_beans,l_beans,c_beans,inflation_beans,trust_beans,o_cassava,h_cassava,l_cassava,c_cassava,inflation_cassava,trust_cassava,o_cassava_fao,h_cassava_fao,l_cassava_fao,c_cassava_fao,inflation_cassava_fao,trust_cassava_fao,o_groundnuts,h_groundnuts,l_groundnuts,c_groundnuts,inflation_groundnuts,trust_groundnuts,o_maize,h_maize,l_maize,c_maize,inflation_maize,trust_maize,o_rice,h_rice,l_rice,c_rice,inflation_rice,trust_rice,o_food_price_index,h_food_price_index,l_food_price_index,c_food_price_index,inflation_food_price_index,trust_food_price_index
MWI,Malawi,Central Region,Dedza,Ntakataka,-14.22,34.51,gid_-142200000345100000,2011-03-01,2011,3,MWK,"beans (1 KG, Index Weight = 1), cassava (1 KG, Index Weight = 0.5), cassava_fao (1 Kg, Index Weight = 0.5), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1)",Jan 2007,Aug 2026,35.46,57.55,0.97,0,,,,,,,159.5,170.59,148.42,156.37,26.42,9,39.96,44.4,35.52,40.32,13.52,9.2,48.07,51.97,44.17,50.03,8.31,9.7,145.42,154.98,135.86,150.1,23.66,9.3,29.43,36.54,25.24,36.54,-5.72,9,166.67,175.18,158.16,168.26,18.68,9.7,0.21,0.23,0.2,0.22,18.79,9.4
MWI,Malawi,Central Region,Dedza,Ntakataka,-14.22,34.51,gid_-142200000345100000,2011-04-01,2011,4,MWK,"beans (1 KG, Index Weight = 1), cassava (1 KG, Index Weight = 0.5), cassava_fao (1 Kg, Index Weight = 0.5), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1)",Jan 2007,Aug 2026,35.46,57.55,0.97,0,,,,,,,157.7,168.68,146.72,153.26,35.87,9,41.68,46.42,35.69,35.69,22.9,9.2,51.42,55.62,46.7,46.7,34.19,9.7,152.11,161.98,142.24,144.73,33.62,9.3,40.13,45.15,34.25,34.25,41.2,9,172.55,181,163,163,38.5,9.7,0.22,0.24,0.21,0.21,35.29,9.4
MWI,Malawi,Central Region,Dedza,Ntakataka,-14.22,34.51,gid_-142200000345100000,2011-05-01,2011,5,MWK,"beans (1 KG, Index Weight = 1), cassava (1 KG, Index Weight = 0.5), cassava_fao (1 Kg, Index Weight = 0.5), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1)",Jan 2007,Aug 2026,35.46,57.55,0.97,0,,,,,,,156.1,166.76,145.43,166.04,20.91,9,37.4,41.58,33.21,39.74,12.99,9.2,47.64,51.58,43.71,44.2,5.22,9.7,146.94,156.37,137.52,149.55,18.12,9.3,33.17,37.86,23.61,23.61,-8.83,9,165.92,175.05,156.79,165.4,11.69,9.7,0.21,0.23,0.2,0.21,14.76,9.4
MWI,Malawi,Central Region,Dedza,Ntakataka,-14.22,34.51,gid_-142200000345100000,2011-06-01,2011,6,MWK,"beans (1 KG, Index Weight = 1), cassava (1 KG, Index Weight = 0.5), cassava_fao (1 Kg, Index Weight = 0.5), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1)",Jan 2007,Aug 2026,35.46,57.55,0.97,0,,,,,,,171.01,182.51,159.52,164.92,0.2,9,41.2,45.93,36.47,39.45,-0.47,9.2,45.24,49,41.49,43.86,-2.97,9.7,153.04,162.64,143.44,153.13,0.67,9.3,24.58,27.84,21.32,25.43,-4.69,9,167.81,176.16,159.47,161.81,-0.77,9.7,0.22,0.23,0.2,0.21,-0.4,9.4
MWI,Malawi,Central Region,Dedza,Ntakataka,-14.22,34.51,gid_-142200000345100000,2011-07-01,2011,7,MWK,"beans (1 KG, Index Weight = 1), cassava (1 KG, Index Weight = 0.5), cassava_fao (1 Kg, Index Weight = 0.5), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1)",Jan 2007,Aug 2026,35.46,57.55,0.97,0,,,,,,,167.47,178.79,151.44,151.44,-3.71,9,41,45.78,36.22,37.63,-1.06,9.2,44.9,48.68,41.12,44.71,0.66,9.7,156.77,166.46,139.8,139.8,-3.2,9.3,26.09,29.57,22.61,28.38,6.37,9,163.68,172.16,155.2,158.38,-1.02,9.7,0.22,0.23,0.2,0.2,-2.01,9.4
MWI,Malawi,Central Region,Dedza,Ntakataka,-14.22,34.51,gid_-142200000345100000,2011-08-01,2011,8,MWK,"beans (1 KG, Index Weight = 1), cassava (1 KG, Index Weight = 0.5), cassava_fao (1 Kg, Index Weight = 0.5), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1)",Jan 2007,Aug 2026,35.46,57.55,0.97,0,,,,,,,152.33,162.75,139.1,139.1,-7.25,9,39.34,43.95,34.4,34.4,3.79,9.2,45.82,49.73,41.91,43.07,3.49,9.7,140.49,149.45,130.14,130.14,-8,9.3,29.55,33.41,25.69,30.2,10.88,9,160.24,168.5,148.2,148.2,-4.42,9.7,0.21,0.22,0.19,0.19,-4.53,9.4
MWI,Malawi,Central Region,Dedza,Ntakataka,-14.22,34.51,gid_-142200000345100000,2011-09-01,2011,9,MWK,"beans (1 KG, Index Weight = 1), cassava (1 KG, Index Weight = 0.5), cassava_fao (1 Kg, Index Weight = 0.5), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1)",Jan 2007,Aug 2026,35.46,57.55,0.97,0,,,,,,,143.22,179.16,133.65,179.16,18.53,9,36.3,43.9,32.07,43.9,33.55,9.2,44.03,52.65,40.23,52.65,24.05,9.7,133.36,160.48,125.04,160.48,14.56,9.3,30.94,35.02,26.87,31.32,13.33,9,150.25,180.23,141.26,180.23,14.5,9.7,0.19,0.24,0.18,0.24,17.36,9.4
MWI,Malawi,Central Region,Dedza,Ntakataka,-14.22,34.51,gid_-142200000345100000,2011-10-01,2011,10,MWK,"beans (1 KG, Index Weight = 1), cassava (1 KG, Index Weight = 0.5), cassava_fao (1 Kg, Index Weight = 0.5), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1)",Jan 2007,Aug 2026,35.46,57.55,0.97,0,,,,,,,190.09,212.49,176.89,212.49,47.79,9,45.07,53.17,39.82,53.17,69.39,9.2,54.34,61.46,49.84,61.46,54.21,9.7,171.01,191.5,159.95,191.5,39.49,9.3,32.4,36.6,28.21,34.97,31.09,9,184.49,208.91,165.6,208.91,38.32,9.7,0.25,0.28,0.23,0.28,43.9,9.4
MWI,Malawi,Central Region,Dedza,Ntakataka,-14.22,34.51,gid_-142200000345100000,2011-11-01,2011,11,MWK,"beans (1 KG, Index Weight = 1), cassava (1 KG, Index Weight = 0.5), cassava_fao (1 Kg, Index Weight = 0.5), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1)",Jan 2007,Aug 2026,35.46,57.55,0.97,0,,,,,,,215.96,251.96,200.19,251.96,80.62,9,53.59,78.39,47.31,78.39,150.18,9.2,63.07,76.82,57.85,76.82,97.75,9.7,194.89,210.45,181.48,210.45,56.9,9.3,36.2,40.85,31.55,40.08,60.3,9,212.64,238.79,194.96,238.79,62.63,9.7,0.28,0.32,0.26,0.32,72.99,9.4
MWI,Malawi,Central Region,Dedza,Ntakataka,-14.22,34.51,gid_-142200000345100000,2011-12-01,2011,12,MWK,"beans (1 KG, Index Weight = 1), cassava (1 KG, Index Weight = 0.5), cassava_fao (1 Kg, Index Weight = 0.5), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1)",Jan 2007,Aug 2026,35.46,57.55,0.97,0,,,,,,,245.69,264.78,216.95,216.95,57,9,75.9,83.52,68.3,83.52,148.12,9.2,79.24,85.48,73.01,73.07,92.61,9.7,207.61,222.3,192.91,214.32,70.72,9.3,41.59,46.89,36.29,44.2,124.75,9,239.92,258.71,221.12,230.98,61.92,9.7,0.33,0.35,0.31,0.31,72.36,9.4
MWI,Malawi,Central Region,Dedza,Ntakataka,-14.22,34.51,gid_-142200000345100000,2012-01-01,2012,1,MWK,"beans (1 KG, Index Weight = 1), cassava (1 KG, Index Weight = 0.5), cassava_fao (1 Kg, Index Weight = 0.5), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1)",Jan 2007,Aug 2026,35.46,57.55,0.97,0,,,,,,,211.83,230.66,195.35,230.66,53.4,9,81.05,89.24,72.86,81.52,111.81,9.2,74.47,85.98,68.5,85.98,81.89,9.7,213.74,241.35,198.97,241.35,69.55,9.3,45.58,66.11,39.77,66.11,97.91,9,227.98,251.33,214.98,251.33,57.33,9.7,0.31,0.35,0.29,0.35,67.31,9.4
MWI,Malawi,Central Region,Dedza,Ntakataka,-14.22,34.51,gid_-142200000345100000,2012-02-01,2012,2,MWK,"beans (1 KG, Index Weight = 1), cassava (1 KG, Index Weight = 0.5), cassava_fao (1 Kg, Index Weight = 0.5), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1)",Jan 2007,Aug 2026,35.46,57.55,0.97,0,,,,,,,233.14,250.62,215.66,228.44,46.07,9,80.03,88.23,71.83,76.4,98.23,9.2,88.73,95.66,80.54,80.54,70.94,9.7,246.13,263.05,229.22,246.77,71.85,9.3,71.18,80.21,61.19,61.19,99.85,9,246.95,264.07,229.82,246.75,52.49,9.7,0.35,0.38,0.33,0.34,62.91,9.4
MWI,Malawi,Central Region,Dedza,Ntakataka,-14.22,34.51,gid_-142200000345100000,2012-03-01,2012,3,MWK,"beans (1 KG, Index Weight = 1), cassava (1 KG, Index Weight = 0.5), cassava_fao (1 Kg, Index Weight = 0.5), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1)",Jan 2007,Aug 2026,35.46,57.55,0.97,0,,,,,,,235.67,252.81,214.93,214.93,37.45,9,76.08,83.92,68.23,78.55,94.84,9.2,82.03,88.55,74.94,74.94,49.79,9.7,246.86,263.9,217.78,217.78,45.08,9.3,60.19,68.53,50.13,50.13,37.21,9,241.74,254.58,228.89,230.92,37.24,9.7,0.34,0.37,0.31,0.31,43.27,9.4
MWI,Malawi,Central Region,Dedza,Ntakataka,-14.22,34.51,gid_-142200000345100000,2012-04-01,2012,4,MWK,"beans (1 KG, Index Weight = 1), cassava (1 KG, Index Weight = 0.5), cassava_fao (1 Kg, Index Weight = 0.5), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1)",Jan 2007,Aug 2026,35.46,57.55,0.97,0,,,,,,,215.59,255.96,199.49,255.96,67.01,9,78.47,86.72,70.22,86.7,142.9,9.2,76.73,82.84,70.63,80.09,71.49,9.7,215.59,230.8,200.38,223.82,54.64,9.3,52.28,59.09,41.3,41.3,20.58,9,227.59,244.27,215.17,244.27,49.86,9.7,0.31,0.34,0.29,0.34,60.29,9.4
MWI,Malawi,Central Region,Dedza,Ntakataka,-14.22,34.51,gid_-142200000345100000,2012-05-01,2012,5,MWK,"beans (1 KG, Index Weight = 1), cassava (1 KG, Index Weight = 0.5), cassava_fao (1 Kg, Index Weight = 0.5), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1)",Jan 2007,Aug 2026,35.46,57.55,0.97,0,,,,,,,267.78,287.47,248.09,249.66,50.36,9,86.18,103.59,76.99,103.59,160.68,9.2,82.2,88.81,75.59,83.98,90.03,9.7,232.29,247.73,216.85,225,50.45,9.3,41.24,46.87,35.62,38.48,62.97,9,244.81,259.44,230.18,245.29,48.3,9.7,0.34,0.37,0.32,0.34,58.77,9.4
MWI,Malawi,Central Region,Dedza,Ntakataka,-14.22,34.51,gid_-142200000345100000,2012-06-01,2012,6,MWK,"beans (1 KG, Index Weight = 1), cassava (1 KG, Index Weight = 0.5), cassava_fao (1 Kg, Index Weight = 0.5), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1)",Jan 2007,Aug 2026,35.46,57.55,0.97,0,,,,,,,252.94,272.04,179.35,179.35,8.75,9,101.54,112.21,77.13,77.13,95.51,9.2,86.06,93.09,69.28,69.28,57.98,9.7,230.94,246.26,207.82,207.82,35.71,9.3,40.14,58.34,34.93,58.34,129.44,9,249.11,261.6,217.81,217.81,34.61,9.7,0.34,0.36,0.29,0.29,35.72,9.4
MWI,Malawi,Central Region,Dedza,Ntakataka,-14.22,34.51,gid_-142200000345100000,2012-07-01,2012,7,MWK,"beans (1 KG, Index Weight = 1), cassava (1 KG, Index Weight = 0.5), cassava_fao (1 Kg, Index Weight = 0.5), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1)",Jan 2007,Aug 2026,35.46,57.55,0.97,0,,,,,,,175.22,189.98,160.46,179.43,18.48,9,78.23,85.76,61.54,61.54,63.56,9.2,70.51,76.12,64.9,65.9,47.38,9.7,209.32,238.22,195.08,238.22,70.4,9.3,62.41,70.61,54.21,56.15,97.86,9,223.55,240.16,206.93,214.63,35.52,9.7,0.29,0.31,0.27,0.3,46.6,9.4
MWI,Malawi,Central Region,Dedza,Ntakataka,-14.22,34.51,gid_-142200000345100000,2012-08-01,2012,8,MWK,"beans (1 KG, Index Weight = 1), cassava (1 KG, Index Weight = 0.5), cassava_fao (1 Kg, Index Weight = 0.5), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1)",Jan 2007,Aug 2026,35.46,57.55,0.97,0,,,,,,,190.8,205.41,176.18,179.94,29.37,9,63.96,69.7,58.21,59.02,71.56,9.2,67.54,72.93,62.15,63.76,48.05,9.7,250.5,267.18,233.81,237.07,82.17,9.3,55.73,63.58,47.89,55.3,83.09,9,223.74,235.84,204.73,204.73,38.15,9.7,0.31,0.33,0.29,0.29,53.97,9.4
MWI,Malawi,Central Region,Dedza,Ntakataka,-14.22,34.51,gid_-142200000345100000,2012-09-01,2012,9,MWK,"beans (1 KG, Index Weight = 1), cassava (1 KG, Index Weight = 0.5), cassava_fao (1 Kg, Index Weight = 0.5), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1)",Jan 2007,Aug 2026,35.46,57.55,0.97,0,,,,,,,191.21,205.76,176.66,180.48,0.74,9,61.68,67.28,56.07,58.52,33.29,9.2,65.2,70.47,59.92,65.95,25.28,9.7,239.33,255.79,222.88,233.59,45.56,9.3,58.24,65.89,50.58,55.3,76.53,9,215.52,228.72,202.33,211.69,17.46,9.7,0.3,0.32,0.28,0.29,25.16,9.4
MWI,Malawi,Central Region,Dedza,Ntakataka,-14.22,34.51,gid_-142200000345100000,2012-10-01,2012,10,MWK,"beans (1 KG, Index Weight = 1), cassava (1 KG, Index Weight = 0.5), cassava_fao (1 Kg, Index Weight = 0.5), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1)",Jan 2007,Aug 2026,35.46,57.55,0.97,0,,,,,,,183.4,197.89,168.92,181.3,-14.68,9,61.26,66.93,55.58,59.39,11.7,9.2,67.65,73.2,62.11,67.93,10.54,9.7,234.97,250.97,218.98,237.59,24.07,9.3,55.79,63.4,48.19,60.62,73.35,9,224.31,235.37,209.16,209.16,0.12,9.7,0.3,0.32,0.28,0.3,7.96,9.4
MWI,Malawi,Central Region,Dedza,Ntakataka,-14.22,34.51,gid_-142200000345100000,2012-11-01,2012,11,MWK,"beans (1 KG, Index Weight = 1), cassava (1 KG, Index Weight = 0.5), cassava_fao (1 Kg, Index Weight = 0.5), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1)",Jan 2007,Aug 2026,35.46,57.55,0.97,0,,,,,,,187.38,201.78,172.98,180.47,-28.38,9,62.13,68.02,56.23,61.36,-21.73,9.2,69.58,75.38,63.79,73.2,-4.7,9.7,244.97,261,228.94,242.24,15.11,9.3,63.79,72.07,55.51,70.48,75.84,9,220.95,233.4,208.49,220.19,-7.79,9.7,0.31,0.33,0.29,0.31,-4.17,9.4
MWI,Malawi,Central Region,Dedza,Ntakataka,-14.22,34.51,gid_-142200000345100000,2012-12-01,2012,12,MWK,"beans (1 KG, Index Weight = 1), cassava (1 KG, Index Weight = 0.5), cassava_fao (1 Kg, Index Weight = 0.5), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1)",Jan 2007,Aug 2026,35.46,57.55,0.97,0,,,,,,,185.28,218.82,171.08,218.82,0.86,9,64.03,70.27,57.78,69.59,-16.68,9.2,75.15,86.32,68.83,86.32,18.13,9.7,247.08,285.31,230.97,285.31,33.12,9.3,72.34,81.91,62.77,78.39,77.35,9,231.05,251.53,219.85,251.53,8.9,9.7,0.32,0.36,0.3,0.36,17.51,9.4
MWI,Malawi,Central Region,Dedza,Ntakataka,-14.22,34.51,gid_-142200000345100000,2013-01-01,2013,1,MWK,"beans (1 KG, Index Weight = 1), cassava (1 KG, Index Weight = 0.5), cassava_fao (1 Kg, Index Weight = 0.5), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1)",Jan 2007,Aug 2026,35.46,57.55,0.97,0,,,,,,,226.68,244.29,209.07,225.19,-2.37,9,71.73,95.12,64.55,95.12,16.67,9.2,88.83,109.75,81.48,109.75,27.65,9.7,295.84,315.48,276.19,282.65,17.11,9.3,81.58,101.04,71.01,101.04,52.83,9,260.85,277.81,244.44,277.81,10.53,9.7,0.38,0.4,0.35,0.4,14.49,9.4
MWI,Malawi,Central Region,Dedza,Ntakataka,-14.22,34.51,gid_-142200000345100000,2013-02-01,2013,2,MWK,"beans (1 KG, Index Weight = 1), cassava (1 KG, Index Weight = 0.5), cassava_fao (1 Kg, Index Weight = 0.5), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1)",Jan 2007,Aug 2026,35.46,57.55,0.97,0,,,,,,,226.56,244.49,208.63,240,5.06,9,94.68,105.77,86.2,105.77,38.43,9.2,113.18,122.01,104.35,120.65,49.81,9.7,281.75,325.61,262.5,325.61,31.95,9.3,105.9,125.83,92.2,125.83,105.62,9,282.23,298.89,265.57,291.76,18.24,9.7,0.4,0.44,0.38,0.44,29.84,9.4
MWI,Malawi,Central Region,Dedza,Ntakataka,-14.22,34.51,gid_-142200000345100000,2013-03-01,2013,3,MWK,"beans (1 KG, Index Weight = 1), cassava (1 KG, Index Weight = 0.5), cassava_fao (1 Kg, Index Weight = 0.5), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1)",Jan 2007,Aug 2026,35.46,57.55,0.97,0,,,,,,,238.2,257.18,210.99,210.99,-1.83,9,104.71,114.18,83.63,83.63,6.46,9.2,123.6,133.41,113.79,118.63,58.3,9.7,332.85,355.73,309.97,313.97,44.17,9.3,130.62,162.77,113.55,162.77,224.69,9,289.8,305.34,274.27,282.92,22.52,9.7,0.45,0.48,0.42,0.43,38.89,9.4
MWI,Malawi,Central Region,Dedza,Ntakataka,-14.22,34.51,gid_-142200000345100000,2013-04-01,2013,4,MWK,"beans (1 KG, Index Weight = 1), cassava (1 KG, Index Weight = 0.5), cassava_fao (1 Kg, Index Weight = 0.5), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1)",Jan 2007,Aug 2026,35.46,57.55,0.97,0,,,,,,,212.68,229.39,195.97,217.51,-15.02,9,85.15,96.41,77.97,96.41,11.2,9.2,121.39,131.17,108.51,108.51,35.49,9.7,314.12,336,292.25,304.42,36.01,9.3,171.01,193.22,114.69,114.69,177.71,9,276.18,290.67,261.69,278.18,13.89,9.7,0.43,0.46,0.41,0.41,21.62,9.4
MWI,Malawi,Central Region,Dedza,Ntakataka,-14.22,34.51,gid_-142200000345100000,2013-05-01,2013,5,MWK,"beans (1 KG, Index Weight = 1), cassava (1 KG, Index Weight = 0.5), cassava_fao (1 Kg, Index Weight = 0.5), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1)",Jan 2007,Aug 2026,35.46,57.55,0.97,0,,,,,,,222.46,239.51,205.41,228.51,-8.47,9,97.01,106.54,88.76,106.54,2.85,9.2,110.84,119.79,101.88,103.41,23.13,9.7,305.47,326.4,284.53,304.44,35.31,9.3,112.45,128.37,91.1,91.1,136.76,9,270.44,284.34,256.53,275.79,12.43,9.7,0.41,0.44,0.38,0.4,19.06,9.4
MWI,Malawi,Central Region,Dedza,Ntakataka,-14.22,34.51,gid_-142200000345100000,2013-06-01,2013,6,MWK,"beans (1 KG, Index Weight = 1), cassava (1 KG, Index Weight = 0.5), cassava_fao (1 Kg, Index Weight = 0.5), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1)",Jan 2007,Aug 2026,35.46,57.55,0.97,0,,,,,,,237.33,255.07,206.54,206.54,15.16,9,106.58,115.81,72.05,72.05,-6.58,9.2,105.84,114.45,79.51,79.51,14.76,9.7,313.73,334.36,271.28,271.28,30.54,9.3,94.99,107.61,64.95,64.95,11.33,9,269.85,283.77,242.41,242.41,11.29,9.7,0.41,0.43,0.34,0.34,17.71,9.4
MWI,Malawi,Central Region,Dedza,Ntakataka,-14.22,34.51,gid_-142200000345100000,2013-07-01,2013,7,MWK,"beans (1 KG, Index Weight = 1), cassava (1 KG, Index Weight = 0.5), cassava_fao (1 Kg, Index Weight = 0.5), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1)",Jan 2007,Aug 2026,35.46,57.55,0.97,0,,,,,,,207.39,223.55,191.23,209.15,16.57,9,74.89,84.32,69.8,84.32,37.01,9.2,80.81,90.26,74.62,90.26,36.96,9.7,273.58,292.39,254.78,281.77,18.28,9.3,64.12,83.16,55,83.16,48.11,9,239.99,256.27,223.72,246.84,15.01,9.7,0.34,0.37,0.32,0.36,22.45,9.4
MWI,Malawi,Central Region,Dedza,Ntakataka,-14.22,34.51,gid_-142200000345100000,2013-08-01,2013,8,MWK,"beans (1 KG, Index Weight = 1), cassava (1 KG, Index Weight = 0.5), cassava_fao (1 Kg, Index Weight = 0.5), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1)",Jan 2007,Aug 2026,35.46,57.55,0.97,0,,,,,,,215.17,231.36,198.98,209.15,16.23,9,86.29,92.21,76.14,76.14,29,9.2,93.13,106.33,86.12,106.33,66.76,9.7,293.09,312.37,273.81,296.27,24.97,9.3,90.45,133.11,78.66,133.11,140.72,9,250.18,263.37,236.98,257.71,25.88,9.7,0.38,0.4,0.35,0.4,36.51,9.4
MWI,Malawi,Central Region,Dedza,Ntakataka,-14.22,34.51,gid_-142200000345100000,2013-09-01,2013,9,MWK,"beans (1 KG, Index Weight = 1), cassava (1 KG, Index Weight = 0.5), cassava_fao (1 Kg, Index Weight = 0.5), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1)",Jan 2007,Aug 2026,35.46,57.55,0.97,0,,,,,,,217.35,233.38,201.31,225.42,24.9,9,78.92,84.27,73.57,82.63,41.2,9.2,109.19,117.34,101.03,109.65,66.25,9.7,306.59,326.57,286.62,305.11,30.62,9.3,138.82,158.43,119.22,120.8,118.45,9,266.25,279.65,252.85,266.77,26.02,9.7,0.41,0.44,0.39,0.41,39.56,9.4
MWI,Malawi,Central Region,Dedza,Ntakataka,-14.22,34.51,gid_-142200000345100000,2013-10-01,2013,10,MWK,"beans (1 KG, Index Weight = 1), cassava (1 KG, Index Weight = 0.5), cassava_fao (1 Kg, Index Weight = 0.5), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1)",Jan 2007,Aug 2026,35.46,57.55,0.97,0,,,,,,,230.55,247.68,213.43,226.78,25.08,9,85.07,91.08,79.06,90.86,52.98,9.2,112.27,120.83,103.7,108.75,60.08,9.7,309.27,329.55,289,316.01,33.01,9.3,121.66,139.36,103.96,119.12,96.5,9,278.67,292,265.34,271.39,29.75,9.7,0.42,0.44,0.39,0.42,39.61,9.4
MWI,Malawi,Central Region,Dedza,Ntakataka,-14.22,34.51,gid_-142200000345100000,2013-11-01,2013,11,MWK,"beans (1 KG, Index Weight = 1), cassava (1 KG, Index Weight = 0.5), cassava_fao (1 Kg, Index Weight = 0.5), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1)",Jan 2007,Aug 2026,35.46,57.55,0.97,0,,,,,,,231.09,266.77,214.03,266.77,47.83,9,92.85,99.64,86.06,97.51,58.9,9.2,111.33,130.53,102.7,130.53,78.31,9.7,322.71,343.43,302,335.76,38.61,9.3,124.16,141.47,106.85,131.27,86.26,9,284.4,305.95,270.49,305.95,38.95,9.7,0.43,0.47,0.4,0.47,50.75,9.4
MWI,Malawi,Central Region,Dedza,Ntakataka,-14.22,34.51,gid_-142200000345100000,2013-12-01,2013,12,MWK,"beans (1 KG, Index Weight = 1), cassava (1 KG, Index Weight = 0.5), cassava_fao (1 Kg, Index Weight = 0.5), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1)",Jan 2007,Aug 2026,35.46,57.55,0.97,0,,,,,,,273.35,293.73,252.96,291.74,33.33,9,99.24,106.75,91.73,102.91,47.89,9.2,134.57,144.67,124.47,126.23,46.24,9.7,343.18,364.95,321.42,353.97,24.06,9.3,134.91,153.84,102.57,102.57,30.85,9,320.29,339.09,301.48,319.05,26.84,9.7,0.48,0.51,0.45,0.48,30.88,9.4
MWI,Malawi,Central Region,Dedza,Ntakataka,-14.22,34.51,gid_-142200000345100000,2014-01-01,2014,1,MWK,"beans (1 KG, Index Weight = 1), cassava (1 KG, Index Weight = 0.5), cassava_fao (1 Kg, Index Weight = 0.5), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1)",Jan 2007,Aug 2026,35.46,57.55,0.97,0,,,,,,,295.09,318.62,272.92,318.62,41.49,9,104.54,122.07,96.36,122.07,28.34,9.2,128.75,161.89,118.87,161.89,47.5,9.7,359.38,387.13,336.72,387.13,36.97,9.3,103.15,152.91,88.31,152.91,51.34,9,329.79,368.74,313.46,368.74,32.73,9.7,0.48,0.56,0.45,0.56,39.87,9.4
MWI,Malawi,Central Region,Dedza,Ntakataka,-14.22,34.51,gid_-142200000345100000,2014-02-01,2014,2,MWK,"beans (1 KG, Index Weight = 1), cassava (1 KG, Index Weight = 0.5), cassava_fao (1 Kg, Index Weight = 0.5), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1)",Jan 2007,Aug 2026,35.46,57.55,0.97,0,,,,,,,316.17,340.29,292.05,299.36,24.74,9,122.15,131.56,112.73,124.2,17.43,9.2,167.61,179.26,153.74,153.74,27.43,9.7,394.53,419.3,369.76,387,18.85,9.3,167.5,190.4,144.6,155.68,23.73,9,376.23,403.68,348.79,355.42,21.82,9.7,0.57,0.61,0.53,0.54,22.23,9.4
